filename,width,height,class,xmin,ymin,xmax,ymax
Sag1721004.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1636,1446,1715,1558
Sag1721005.JPG,4000,3000,İleri Ve Sola Mecburi Yön,2736,1490,2884,1619
Sag1721011.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1036,1408,1139,1507
Sag1721012.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1909,1429,2004,1536
Sag1721013.JPG,4000,3000,İleri Ve Sola Mecburi Yön,2590,1496,2688,1604
Sag1721014.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3105,1525,3206,1644
Sag1721015.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3367,1533,3483,1667
Sag1721016.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3411,1529,3521,1670
Sag1721017.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3402,1531,3522,1666
Sag1721018.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3408,1534,3515,1664
Sag1721019.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3414,1525,3519,1665
Sag1721027.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3614,1534,3739,1670
Sag1721031.JPG,4000,3000,İleri Ve Sola Mecburi Yön,502,1404,594,1480
Sag1721032.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1740,1467,1815,1556
Sag1721033.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3194,1551,3262,1663
Sag1721136.JPG,4000,3000,İleri Ve Sola Mecburi Yön,154,1420,291,1577
Sag1721137.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1599,1397,1884,1677
Sag1721142.JPG,4000,3000,Yaya Geçidi Yaklaşım,1302,749,1618,1182
Sag1721150.JPG,4000,3000,Yaya Geçidi,947,898,1183,1193
Sag1721170.JPG,4000,3000,İleri Ve Sağa Mecburi Yön,191,1298,429,1478
Sag1721171.JPG,4000,3000,İleri Ve Sağa Mecburi Yön,1559,1180,1856,1576
Sag1721173.JPG,4000,3000,İleri Ve Sola Mecburi Yön,104,1402,215,1513
Sag1721174.JPG,4000,3000,İleri Ve Sola Mecburi Yön,459,1322,659,1529
Sag1721210.JPG,4000,3000,Sola Keskin Viraj,1734,1341,1969,1697
Sag1721211.JPG,4000,3000,Sola Keskin Viraj,389,1354,553,1519
Sag1721213.JPG,4000,3000,Yaya Geçidi Yaklaşım,674,935,1029,1242
Sag1721220.JPG,4000,3000,Yaya Geçidi,993,1156,1144,1335
Sag1721449.JPG,4000,3000,Yaya Geçidi Yaklaşım,1195,1510,1254,1557
Sag1721450.JPG,4000,3000,Yaya Geçidi Yaklaşım,112,1394,224,1462
Sag1721453.JPG,4000,3000,Yaya Geçidi Yaklaşım,110,1130,423,1330
Sag1721465.JPG,4000,3000,Yaya Geçidi,57,1256,222,1381
Sag1721466.JPG,4000,3000,Yaya Geçidi,830,1117,1075,1341
Sag1721541.JPG,4000,3000,Okul Bölgesi,368,990,651,1216
Sag1721541.JPG,4000,3000,Hız Limiti,382,1190,644,1372
Sag1721547.JPG,4000,3000,Yaya Geçidi,161,1246,328,1395
Sag1721548.JPG,4000,3000,Yaya Geçidi,1055,1159,1255,1378
Sag1721569.JPG,4000,3000,Kasi Var,184,1309,289,1387
Sag1721569.JPG,4000,3000,Okul Bölgesi,186,1378,286,1440
Sag1721569.JPG,4000,3000,Hız Limiti,187,1431,272,1476
Sag1721570.JPG,4000,3000,Kasi Var,1,1258,116,1359
Sag1721570.JPG,4000,3000,Okul Bölgesi,1,1346,101,1435
Sag1721570.JPG,4000,3000,Hız Limiti,1,1426,88,1489
Sag1721571.JPG,4000,3000,Kasi Var,281,1185,472,1333
Sag1721571.JPG,4000,3000,Okul Bölgesi,288,1309,464,1432
Sag1721571.JPG,4000,3000,Hız Limiti,298,1416,439,1518
Sag1721572.JPG,4000,3000,Kasi Var,1482,958,1704,1196
Sag1721572.JPG,4000,3000,Okul Bölgesi,1505,1172,1700,1398
Sag1721572.JPG,4000,3000,Hız Limiti,1523,1360,1674,1540
Sag1721575.JPG,4000,3000,Yaya Geçidi,113,1309,237,1413
Sag1721576.JPG,4000,3000,Yaya Geçidi,590,1338,732,1475
Sag1721577.JPG,4000,3000,Yaya Geçidi,1452,1291,1639,1493
Sag1721748.JPG,4000,3000,Kasi Var,428,959,704,1187
Sag1721748.JPG,4000,3000,Kasi Var,438,1172,686,1338
Sag1721748.JPG,4000,3000,Hız Limiti,442,1309,646,1456
Sag1721749.JPG,4000,3000,Kasi Var,2086,529,2414,978
Sag1721749.JPG,4000,3000,Okul Bölgesi,2100,861,2356,1258
Sag1721749.JPG,4000,3000,Hız Limiti,2125,1163,2283,1466
Sag1721758.JPG,4000,3000,Okul Geçidi,93,1181,309,1374
Sag1721759.JPG,4000,3000,Okul Geçidi,1453,1020,1646,1303
Sag1721849.JPG,4000,3000,Yaya Geçidi,40,1234,100,1312
Sag1721850.JPG,4000,3000,Yaya Geçidi,624,1289,684,1365
Sag1721851.JPG,4000,3000,Yaya Geçidi,1353,1363,1398,1430
Sag1721852.JPG,4000,3000,Yaya Geçidi,2249,1412,2304,1487
Sag1722019.JPG,4000,3000,Okul Bölgesi,1147,752,1481,1169
Sag1722019.JPG,4000,3000,Hız Limiti,1198,1089,1443,1355
Sag1722026.JPG,4000,3000,Okul Geçidi,46,1154,263,1334
Sag1722027.JPG,4000,3000,Okul Geçidi,1084,959,1333,1278
Sag1722133.JPG,4000,3000,Okul Bölgesi,532,1377,648,1460
Sag1722133.JPG,4000,3000,Hız Limiti,540,1452,628,1501
Sag1722134.JPG,4000,3000,Okul Bölgesi,1329,1335,1450,1458
Sag1722134.JPG,4000,3000,Hız Limiti,1346,1449,1433,1540
Sag1722138.JPG,4000,3000,Okul Geçidi,177,1253,281,1344
Sag1722139.JPG,4000,3000,Okul Geçidi,531,1271,640,1378
Sag1722140.JPG,4000,3000,Okul Geçidi,1380,1271,1466,1385
Sag1722141.JPG,4000,3000,Okul Geçidi,2510,1319,2591,1436
Sag1722149.JPG,4000,3000,Kasi Var,402,461,888,847
Sag1722149.JPG,4000,3000,Okul Bölgesi,420,788,845,1143
Sag1722155.JPG,4000,3000,Okul Geçidi,470,874,719,1133
Sag1722156.JPG,4000,3000,Okul Geçidi,1698,457,1946,933
Sag1722549.JPG,4000,3000,Sola Keskin Viraj,81,1377,315,1577
Sag1722551.JPG,4000,3000,Sola Keskin Viraj,685,1396,832,1547
Sag1722553.JPG,4000,3000,Yaya Geçidi Yaklaşım,1019,1109,1264,1323
Sag1722560.JPG,4000,3000,Sağdan Gidiniz,1249,1433,1382,1554
Sag1722561.JPG,4000,3000,Sağdan Gidiniz,2590,1536,2732,1681
Sag1722688.JPG,4000,3000,Yol Ver,29,1064,322,1277
Sag1722689.JPG,4000,3000,Yol Ver,657,939,1019,1239
Sag1722690.JPG,4000,3000,Yol Ver,1795,846,2198,1260
Sag1722691.JPG,4000,3000,Sağdan Gidiniz,184,1370,240,1447
Sag1722692.JPG,4000,3000,Sağdan Gidiniz,1492,1462,1542,1511
Sag1722692.JPG,4000,3000,İleri Ve Sola Mecburi Yön,172,1350,212,1419
Sag1722693.JPG,4000,3000,Sağdan Gidiniz,3113,1537,3166,1604
Sag1722855.JPG,4000,3000,Yaya Geçidi Yaklaşım,492,1451,586,1515
Sag1722855.JPG,4000,3000,Yaya Geçidi Yaklaşım,1777,1534,1845,1588
Sag1722856.JPG,4000,3000,Yaya Geçidi Yaklaşım,846,1418,943,1499
Sag1722857.JPG,4000,3000,Yaya Geçidi Yaklaşım,486,1304,635,1432
Sag1722858.JPG,4000,3000,Yaya Geçidi Yaklaşım,757,1171,968,1375
Sag1722861.JPG,4000,3000,Yaya Geçidi,186,1236,351,1371
Sag1722862.JPG,4000,3000,Yaya Geçidi,2464,905,2639,1274
Sag1722923.JPG,4000,3000,Yol Ver,1600,1175,1825,1396
Sag1722925.JPG,4000,3000,Yaya Geçidi,1455,1265,1592,1410
Sag1722926.JPG,4000,3000,Yaya Geçidi,1754,1032,1971,1297
Sag1723077.JPG,4000,3000,İleri Ve Sola Mecburi Yön,683,1476,730,1535
Sag1723078.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1407,1515,1480,1593
Sag1723079.JPG,4000,3000,İleri Ve Sola Mecburi Yön,2687,1572,2800,1682
Sag1723081.JPG,4000,3000,İleri Ve Sola Mecburi Yön,899,1442,981,1530
Sag1723081.JPG,4000,3000,U Yasak,513,1468,566,1503
Sag1723082.JPG,4000,3000,İleri Ve Sola Mecburi Yön,2499,1562,2578,1649
Sag1723082.JPG,4000,3000,U Yasak,1866,1566,1893,1595
Sag1723083.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3486,1655,3591,1761
Sag1723083.JPG,4000,3000,U Yasak,2493,1638,2525,1671
Sag1723084.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3549,1641,3654,1753
Sag1723084.JPG,4000,3000,U Yasak,2529,1636,2562,1670
Sag1723085.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3548,1648,3659,1754
Sag1723085.JPG,4000,3000,U Yasak,2532,1641,2565,1671
Sag1723086.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3543,1648,3657,1755
Sag1723086.JPG,4000,3000,U Yasak,2526,1637,2567,1670
Sag1723087.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3547,1642,3652,1756
Sag1723087.JPG,4000,3000,U Yasak,2532,1638,2563,1671
Sag1723088.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3557,1645,3654,1757
Sag1723088.JPG,4000,3000,U Yasak,2534,1640,2564,1669
Sag1723089.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3549,1648,3654,1752
Sag1723089.JPG,4000,3000,U Yasak,2531,1640,2564,1668
Sag1723090.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3549,1649,3668,1748
Sag1723090.JPG,4000,3000,U Yasak,2530,1640,2563,1671
Sag1723091.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3546,1631,3651,1756
Sag1723092.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3551,1646,3653,1753
Sag1723093.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3549,1641,3646,1754
Sag1723094.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3550,1636,3650,1746
Sag1723095.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3539,1650,3657,1750
Sag1723096.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3537,1633,3668,1747
Sag1723097.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3546,1646,3662,1757
Sag1723098.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3553,1647,3658,1756
Sag1723099.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3549,1649,3652,1748
Sag1723100.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3551,1635,3649,1752
Sag1723100.JPG,4000,3000,U Yasak,2528,1639,2568,1672
Sag1723101.JPG,4000,3000,U Yasak,2532,1638,2564,1671
Sag1723101.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3548,1636,3651,1754
Sag1723102.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3548,1649,3659,1754
Sag1723102.JPG,4000,3000,U Yasak,2529,1639,2565,1671
Sag1723103.JPG,4000,3000,U Yasak,2530,1638,2562,1667
Sag1723104.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3727,1634,3841,1756
Sag1723105.JPG,4000,3000,U Yasak,3364,1664,3417,1708
Sag1723106.JPG,4000,3000,İleri Ve Sola Mecburi Yön,672,1358,780,1455
Sag1723106.JPG,4000,3000,Yaya Geçidi Yaklaşım,1378,1479,1406,1504
Sag1723106.JPG,4000,3000,Yaya Geçidi Yaklaşım,831,1432,877,1465
Sag1723107.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1943,1401,2042,1506
Sag1723108.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3363,1455,3486,1594
Sag1723155.JPG,4000,3000,Yaya Geçidi Yaklaşım,62,1306,214,1417
Sag1723156.JPG,4000,3000,Yaya Geçidi Yaklaşım,735,1230,928,1400
Sag1723160.JPG,4000,3000,Ana Yol Tali Yol,702,1056,997,1315
Sag1723163.JPG,4000,3000,Yaya Geçidi,1454,544,1719,1039
Sag1723252.JPG,4000,3000,Yol Ver,18,1227,169,1327
Sag1723253.JPG,4000,3000,Yol Ver,235,1203,401,1335
Sag1723254.JPG,4000,3000,Yol Ver,622,1110,836,1308
Sag1723255.JPG,4000,3000,Okul Geçidi,1161,1206,1290,1349
Sag1723255.JPG,4000,3000,Yol Ver,1337,906,1545,1284
Sag1723256.JPG,4000,3000,Okul Geçidi,1567,1080,1795,1291
Sag1723257.JPG,4000,3000,Okul Geçidi,1859,913,2167,1218
Sag1723258.JPG,4000,3000,Okul Geçidi,2153,695,2539,1119
Sag1723259.JPG,4000,3000,Okul Geçidi,2491,477,2881,1039
Sag1723260.JPG,4000,3000,Okul Geçidi,3157,188,3560,943
Sag1723900.JPG,4000,3000,Kasi Var,1108,1409,1165,1455
Sag1723900.JPG,4000,3000,Okul Bölgesi,1112,1452,1165,1491
Sag1723952.JPG,4000,3000,Okul Bölgesi,1,1290,141,1414
Sag1723952.JPG,4000,3000,Kasi Var,1,1168,159,1290
Sag1723953.JPG,4000,3000,Kasi Var,1025,865,1277,1089
Sag1723953.JPG,4000,3000,Okul Bölgesi,1023,1057,1264,1282
Sag1723958.JPG,4000,3000,Okul Geçidi,15,1256,128,1341
Sag1723959.JPG,4000,3000,Okul Geçidi,536,1185,626,1300
Sag1723960.JPG,4000,3000,Okul Geçidi,1210,1259,1309,1394
Sag1723961.JPG,4000,3000,Okul Geçidi,2615,1309,2680,1482
Sag1724490.JPG,4000,3000,İleri Ve Sola Mecburi Yön,623,1473,678,1534
Sag1724491.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1155,1503,1225,1584
Sag1724492.JPG,4000,3000,İleri Ve Sola Mecburi Yön,2053,1529,2147,1627
Sag1724494.JPG,4000,3000,İleri Ve Sola Mecburi Yön,28,1384,153,1476
Sag1724495.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1565,1510,1642,1597
Sag1724496.JPG,4000,3000,İleri Ve Sola Mecburi Yön,2471,1584,2557,1673
Sag1724497.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3057,1616,3145,1711
Sag1724498.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3372,1633,3465,1742
Sag1724499.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3570,1641,3678,1754
Sag1724501.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3607,1648,3719,1768
Sag1724502.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3612,1648,3719,1759
Sag1724504.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3623,1651,3729,1758
Sag1724505.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3642,1645,3745,1761
Sag1724506.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3658,1649,3766,1765
Sag1724507.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3662,1649,3771,1761
Sag1724508.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3665,1655,3772,1765
Sag1724509.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3661,1659,3773,1765
Sag1724510.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3661,1657,3771,1758
Sag1724511.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3661,1652,3766,1763
Sag1724512.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3661,1656,3771,1765
Sag1724513.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3661,1649,3772,1765
Sag1724514.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3654,1656,3778,1761
Sag1724515.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3675,1654,3778,1754
Sag1724517.JPG,4000,3000,İleri Ve Sola Mecburi Yön,146,1329,272,1430
Sag1724518.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1432,1401,1537,1496
Sag1724519.JPG,4000,3000,İleri Ve Sola Mecburi Yön,3015,1434,3128,1556
Sag1724557.JPG,4000,3000,Yaya Geçidi Yaklaşım,529,1114,808,1337
Sag1724560.JPG,4000,3000,Ana Yol Tali Yol,546,1081,825,1322
Sag1724562.JPG,4000,3000,Yaya Geçidi,182,973,433,1204
Sag1724568.JPG,4000,3000,Yaya Geçidi,1,1149,158,1299
Sag1724569.JPG,4000,3000,Yaya Geçidi,1184,568,1519,1030
Sag1724577.JPG,4000,3000,Yaya Geçidi,1783,918,1952,1226
Sag1724588.JPG,4000,3000,İleri Ve Sola Mecburi Yön,172,1415,285,1529
Sag1724589.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1482,1524,1657,1703
Sag1724643.JPG,4000,3000,Yol Ver,9,1030,381,1334
Sag1724644.JPG,4000,3000,Yol Ver,1588,586,1991,1299
Sag1724652.JPG,4000,3000,Yaya Geçidi Yaklaşım,1,1222,165,1371
Sag1724653.JPG,4000,3000,Yaya Geçidi Yaklaşım,654,1071,917,1307
Sag1724681.JPG,4000,3000,Yaya Geçidi Yaklaşım,785,1458,843,1512
Sag1724685.JPG,4000,3000,Yaya Geçidi Yaklaşım,398,955,725,1261
Sag1724694.JPG,4000,3000,Yaya Geçidi,14,1176,167,1310
Sag1724695.JPG,4000,3000,Yaya Geçidi,1405,868,1612,1192
Sag1724847.JPG,4000,3000,Yol Ver,168,1244,392,1391
Sag1724848.JPG,4000,3000,Yol Ver,1050,1196,1295,1403
Sag1724849.JPG,4000,3000,Yol Ver,2581,1048,2833,1430
Sag1724854.JPG,4000,3000,Ana Yol Tali Yol,564,1046,871,1280
Sag1724956.JPG,4000,3000,Yaya Geçidi,158,1348,213,1389
Sag1724959.JPG,4000,3000,Yaya Geçidi,1026,882,1267,1186
Sag1724970.JPG,4000,3000,Yol Ver,15,1326,91,1415
Sag1724973.JPG,4000,3000,Ana Yol Tali Yol,338,1227,511,1366
Sag1724974.JPG,4000,3000,Ana Yol Tali Yol,1529,1061,1705,1313
Sag1725291.JPG,4000,3000,Yaya Geçidi Yaklaşım,485,1149,787,1385
Sag1725292.JPG,4000,3000,Yaya Geçidi Yaklaşım,2737,786,3002,1286
Sag1725295.JPG,4000,3000,Yaya Geçidi,384,1204,541,1349
Sag1725296.JPG,4000,3000,Yaya Geçidi,1854,977,2003,1283
Sag1725478.JPG,4000,3000,Yaya Geçidi,1218,1072,1315,1259
Sag1725479.JPG,4000,3000,Yaya Geçidi,2020,873,2271,1188
Sag1725480.JPG,4000,3000,Yaya Geçidi,2567,616,3006,1057
Sag1725481.JPG,4000,3000,Yaya Geçidi,3405,62,4000,741
Sag1725532.JPG,4000,3000,Kasi Var,622,692,1058,1057
Sag1725532.JPG,4000,3000,Okul Bölgesi,546,1005,1038,1373
Sag1725537.JPG,4000,3000,Okul Geçidi,131,1161,427,1395
Sag1725538.JPG,4000,3000,Okul Geçidi,829,992,1169,1359
Sag1725549.JPG,4000,3000,Yaya Geçidi Yaklaşım,356,1334,473,1418
Sag1725550.JPG,4000,3000,Yaya Geçidi Yaklaşım,750,1343,872,1439
Sag1725551.JPG,4000,3000,Yaya Geçidi Yaklaşım,899,1304,1041,1424
Sag1725552.JPG,4000,3000,Yaya Geçidi Yaklaşım,1206,1249,1360,1405
Sag1725553.JPG,4000,3000,Yaya Geçidi Yaklaşım,2184,1204,2300,1404
Sag1725565.JPG,4000,3000,Yaya Geçidi,141,1171,298,1280
Sag1725565.JPG,4000,3000,Yol Ver,134,1267,337,1400
Sag1725566.JPG,4000,3000,Yaya Geçidi,665,1062,843,1211
Sag1725566.JPG,4000,3000,Yol Ver,651,1191,862,1370
Sag1725566.JPG,4000,3000,Yaya Geçidi,570,1334,628,1441
Sag1725567.JPG,4000,3000,Yaya Geçidi,1646,878,1833,1143
Sag1725567.JPG,4000,3000,Yol Ver,1624,1080,1857,1359
Sag1725567.JPG,4000,3000,Yaya Geçidi,1063,1313,1166,1454
Sag1725568.JPG,4000,3000,Yaya Geçidi,1653,1197,1859,1399
Sag1725569.JPG,4000,3000,Yaya Geçidi,2862,920,3258,1291
Sag1725577.JPG,4000,3000,Ana Yol Tali Yol Sağ,1153,1315,1281,1457
Sag1725719.JPG,4000,3000,Çıkmaz Yol,1,1041,215,1344
Sag1725720.JPG,4000,3000,Çıkmaz Yol,2295,1089,2426,1386
Sag1726018.JPG,4000,3000,Kasis Var,275,1036,538,1271
Sag1726019.JPG,4000,3000,Kasis Var,1023,833,1343,1210
Sag1726019.JPG,4000,3000,Okul Bölgesi,993,1125,1300,1432
Sag1726024.JPG,4000,3000,Okul Geçidi,95,1234,291,1397
Sag1726025.JPG,4000,3000,Okul Geçidi,394,1338,604,1521
Sag1726026.JPG,4000,3000,Okul Geçidi,806,1102,1035,1349
Sag1726027.JPG,4000,3000,Okul Geçidi,1464,1079,1729,1399
Sag1726258.JPG,4000,3000,Yol Ver,6,1326,134,1424
Sag1726259.JPG,4000,3000,Yol Ver,303,1337,442,1456
Sag1726260.JPG,4000,3000,Yol Ver,752,1285,937,1439
Sag1726261.JPG,4000,3000,Yol Ver,1432,1210,1646,1430
Sag1726262.JPG,4000,3000,Yol Ver,2071,1120,2322,1424
Sag1726263.JPG,4000,3000,Yol Ver,2826,830,2960,1320
Sag1726278.JPG,4000,3000,Ana Yol Tali Yol,485,1177,703,1346
Sag1726279.JPG,4000,3000,Ana Yol Tali Yol,2087,1018,2272,1337
Sag1726376.JPG,4000,3000,Okul Bölgesi,1570,941,1877,1338
Sag1726379.JPG,4000,3000,Kasis Var,41,1291,196,1395
Sag1726380.JPG,4000,3000,Kasis Var,584,1205,771,1351
Sag1726381.JPG,4000,3000,Kasis Var,2242,976,2405,1276
Sag1726383.JPG,4000,3000,Okul Geçidi,477,1352,585,1457
Sag1726384.JPG,4000,3000,Okul Geçidi,1099,1239,1212,1352
Sag1726385.JPG,4000,3000,Okul Geçidi,1900,1301,2015,1433
Sag1726386.JPG,4000,3000,Okul Geçidi,3359,1382,3544,1561
Sag1726429.JPG,4000,3000,Okul Bölgesi,417,938,865,1296
Sag1726434.JPG,4000,3000,Kasis Var,102,1227,283,1363
Sag1726435.JPG,4000,3000,Kasis Var,747,1153,956,1325
Sag1726436.JPG,4000,3000,Kasis Var,2407,937,2563,1258
Sag1726438.JPG,4000,3000,Okul Geçidi,214,1364,345,1484
Sag1726439.JPG,4000,3000,Okul Geçidi,537,1200,687,1329
Sag1726440.JPG,4000,3000,Okul Geçidi,1035,1143,1225,1333
Sag1726441.JPG,4000,3000,Okul Geçidi,2110,1008,2344,1319
Sag1726481.JPG,4000,3000,Yol Ver,1024,1229,1223,1396
Sag1726482.JPG,4000,3000,Yol Ver,2015,1100,2259,1389
Sag1726484.JPG,4000,3000,Ana Yol Tali Yol,3607,1586,3679,1639
Sag1726485.JPG,4000,3000,Ana Yol Tali Yol,2352,1579,2401,1620
Sag1726486.JPG,4000,3000,Ana Yol Tali Yol,855,1467,921,1520
Sag1726487.JPG,4000,3000,Ana Yol Tali Yol,1,1328,84,1415
Sag1726489.JPG,4000,3000,Ana Yol Tali Yol,91,1041,415,1286
Sag1726495.JPG,4000,3000,Yol Ver,367,1294,426,1411
Sag1726496.JPG,4000,3000,Yol Ver,174,1206,239,1392
Sag1726521.JPG,4000,3000,Kasis Var,527,1173,663,1281
Sag1726521.JPG,4000,3000,Okul Geçidi,530,1267,646,1358
Sag1726522.JPG,4000,3000,Okul Geçidi,1344,1296,1427,1388
Sag1726522.JPG,4000,3000,Kasis Var,1319,1201,1433,1308
Sag1726523.JPG,4000,3000,Kasis Var,2426,1196,2526,1304
Sag1726523.JPG,4000,3000,Okul Geçidi,2442,1294,2524,1396
Sag1726524.JPG,4000,3000,Okul Geçidi,856,1122,997,1264
Sag1726525.JPG,4000,3000,Okul Geçidi,3088,1044,3353,1244
Sag1726537.JPG,4000,3000,Yol Ver,53,1182,285,1343
Sag1726538.JPG,4000,3000,Yol Ver,629,955,926,1234
Sag1726539.JPG,4000,3000,Yol Ver,2605,555,2788,1137
Sag1726546.JPG,4000,3000,Yaya Geçidi,264,1297,387,1399
Sag1726547.JPG,4000,3000,Yaya Geçidi,1074,1175,1236,1341
Sag1726547.JPG,4000,3000,Yaya Geçidi,806,1396,849,1468
Sag1726548.JPG,4000,3000,Yaya Geçidi,1413,1358,1480,1454
Sag1726549.JPG,4000,3000,Yaya Geçidi,1880,1327,2002,1469
Sag1726550.JPG,4000,3000,Yaya Geçidi,2305,1172,2512,1389
Sag1726558.JPG,4000,3000,Okul Bölgesi,5,1312,164,1447
Sag1726559.JPG,4000,3000,Okul Bölgesi,192,1158,539,1396
Sag1726564.JPG,4000,3000,Kasis Var,58,1167,278,1320
Sag1726565.JPG,4000,3000,Kasis Var,742,1016,1016,1268
Sag1726569.JPG,4000,3000,Okul Geçidi,645,1245,788,1382
Sag1726570.JPG,4000,3000,Okul Geçidi,1206,1132,1411,1324
Sag1726571.JPG,4000,3000,Okul Geçidi,2553,920,2812,1327
Sag1726742.JPG,4000,3000,Yaya Geçidi,249,1422,302,1467
Sag1726746.JPG,4000,3000,Yaya Geçidi,623,1149,820,1340
Sag1726749.JPG,4000,3000,Yaya Geçidi,578,1329,625,1399
Sag1726751.JPG,4000,3000,Yaya Geçidi,1472,1169,1634,1334
Sag1726752.JPG,4000,3000,Yaya Geçidi,3308,796,3612,1182
Sag1726814.JPG,4000,3000,Kasis Var,144,1133,307,1253
Sag1726814.JPG,4000,3000,Okul Geçidi,162,1230,298,1332
Sag1726815.JPG,4000,3000,Okul Geçidi,482,1186,625,1318
Sag1726815.JPG,4000,3000,Kasis Var,456,1066,633,1222
Sag1726816.JPG,4000,3000,Kasis Var,970,911,1144,1107
Sag1726816.JPG,4000,3000,Okul Geçidi,995,1057,1139,1228
Sag1726817.JPG,4000,3000,Okul Geçidi,2068,871,2195,1134
Sag1726817.JPG,4000,3000,Kasis Var,2030,656,2167,909
Sag1726887.JPG,4000,3000,Çıkmaz Yol,1419,1282,1546,1448
Sag1726888.JPG,4000,3000,Çıkmaz Yol,3701,1292,3957,1530
Sag1726933.JPG,4000,3000,Yaya Geçidi,292,1392,371,1459
Sag1726934.JPG,4000,3000,Yaya Geçidi,238,1340,354,1421
Sag1726938.JPG,4000,3000,Yaya Geçidi,1,1076,201,1280
Sag1726939.JPG,4000,3000,Yaya Geçidi,73,1078,344,1286
Sag1726940.JPG,4000,3000,Yaya Geçidi,122,1078,378,1292
Sag1726941.JPG,4000,3000,Yaya Geçidi,125,1087,384,1299
Sag1726942.JPG,4000,3000,Yaya Geçidi,140,1080,378,1295
Sag1726943.JPG,4000,3000,Yaya Geçidi,126,1075,380,1300
Sag1726944.JPG,4000,3000,Yaya Geçidi,132,1076,375,1297
Sag1726945.JPG,4000,3000,Yaya Geçidi,120,1085,377,1310
Sag1726946.JPG,4000,3000,Yaya Geçidi,123,1083,383,1294
Sag1726947.JPG,4000,3000,Yaya Geçidi,125,1084,380,1297
Sag1726948.JPG,4000,3000,Yaya Geçidi,117,1071,377,1322
Sag1726949.JPG,4000,3000,Yaya Geçidi,124,1071,375,1316
Sag1726950.JPG,4000,3000,Yaya Geçidi,126,1082,379,1308
Sag1726951.JPG,4000,3000,Yaya Geçidi,123,1078,386,1294
Sag1726952.JPG,4000,3000,Yaya Geçidi,124,1056,373,1317
Sag1726953.JPG,4000,3000,Yaya Geçidi,119,1072,378,1300
Sag1726954.JPG,4000,3000,Yaya Geçidi,132,1086,387,1320
Sag1726955.JPG,4000,3000,Yaya Geçidi,369,1056,631,1303
Sag1726956.JPG,4000,3000,Yaya Geçidi,930,920,1212,1274
Sag1726974.JPG,4000,3000,Yaya Geçidi,1,1278,112,1375
